date,state,cases,deaths
6/2/21,Arkansas,341692,5835
6/2/21,California,3792111,63284
6/2/21,Colorado,547128,6732
6/2/21,Connecticut,347678,8247
6/2/21,Delaware,108911,1666
6/2/21,District of Columbia,49011,1135
6/2/21,Florida,2327981,36923
6/2/21,Georgia,1099886,20208
6/2/21,Guam,9156,140
6/2/21,Hawaii,35111,497
6/2/21,Idaho,192552,2099
6/2/21,Illinois,1387086,25241
6/2/21,Indiana,747810,13637
6/2/21,Iowa,371635,6061
6/2/21,Kansas,316291,5115
6/2/21,Kentucky,460741,7119
6/2/21,Louisiana,472304,10595
6/2/21,Maine,67880,827
6/2/21,Maryland,460272,9622
6/2/21,Massachusetts,707265,17886
6/2/21,Michigan,991694,20408
6/2/21,Minnesota,601738,7520
6/2/21,Mississippi,317856,7322
6/2/21,Missouri,616056,9696
6/2/21,Montana,112109,1621
6/2/21,Nebraska,223824,2500
6/2/21,Nevada,324681,5593
6/2/21,New Hampshire,98791,1353
6/2/21,New Jersey,1016763,26239
6/2/21,New Mexico,203222,4270
6/2/21,New York,2101514,52793
6/2/21,North Carolina,1004203,13127
6/2/21,North Dakota,110076,1543
6/2/21,Northern Mariana Islands,183,2
6/2/21,Ohio,1102890,19923
6/2/21,Oklahoma,453285,7316
6/2/21,Oregon,202078,2706
6/2/21,Pennsylvania,1208133,27315
6/2/21,Puerto Rico,172386,2509
6/2/21,Rhode Island,151895,2712
6/2/21,South Carolina,593526,9739
6/2/21,South Dakota,124227,2019
6/2/21,Tennessee,848881,12365
6/2/21,Texas,2950982,51741
6/2/21,Utah,406552,2305
6/2/21,Vermont,24232,255
6/2/21,Virgin Islands,3512,28
6/2/21,Virginia,675783,11206
6/2/21,Washington,439675,5845
6/2/21,West Virginia,161967,2800
6/2/21,Wisconsin,674952,7894
6/2/21,Wyoming,60433,720
6/3/21,Alabama,545028,11188
6/3/21,Alaska,69826,352
6/3/21,Arizona,882691,17653
6/3/21,Arkansas,341889,5842
6/3/21,California,3793194,63340
6/3/21,Colorado,547961,6746
6/3/21,Connecticut,347748,8245
6/3/21,Delaware,108957,1668
6/3/21,District of Columbia,49041,1136
6/3/21,Florida,2329859,36972
6/3/21,Georgia,1100366,20238
6/3/21,Guam,9162,140
6/3/21,Hawaii,35152,498
6/3/21,Idaho,192704,2103
6/3/21,Illinois,1387795,25265
6/3/21,Indiana,749027,13657
6/3/21,Iowa,371761,6065
6/3/21,Kansas,316287,5115
6/3/21,Kentucky,461055,7127
6/3/21,Louisiana,472617,10605
6/3/21,Maine,67986,837
6/3/21,Maryland,460406,9626
6/3/21,Massachusetts,707523,17893
6/3/21,Michigan,992221,20472
6/3/21,Minnesota,601974,7530
6/3/21,Mississippi,318048,7324
6/3/21,Missouri,616722,9704
6/3/21,Montana,112236,1627
6/3/21,Nebraska,223871,2504
6/3/21,Nevada,325031,5599
6/3/21,New Hampshire,98840,1354
6/3/21,New Jersey,1017044,26253
6/3/21,New Mexico,203330,4275
6/3/21,New York,2102003,52811
6/3/21,North Carolina,1004699,13147
6/3/21,North Dakota,110129,1546
6/3/21,Northern Mariana Islands,183,2
6/3/21,Ohio,1103380,19923
6/3/21,Oklahoma,453400,7316
6/3/21,Oregon,202286,2711
6/3/21,Pennsylvania,1208879,27349
6/3/21,Puerto Rico,172414,2512
6/3/21,Rhode Island,151936,2715
6/3/21,South Carolina,593628,9739
6/3/21,South Dakota,124242,2020
6/3/21,Tennessee,849162,12372
6/3/21,Texas,2954086,51798
6/3/21,Utah,406895,2308
6/3/21,Vermont,24240,255
6/3/21,Virgin Islands,3512,28
6/3/21,Virginia,676041,11216
6/3/21,Washington,440538,5866
6/3/21,West Virginia,162111,2807
6/3/21,Wisconsin,675152,7923
6/3/21,Wyoming,60543,720
6/4/21,Alabama,545585,11198
6/4/21,Alaska,69886,352
6/4/21,Arizona,883037,17673
6/4/21,Arkansas,342142,5845
6/4/21,California,3794373,62965
6/4/21,Colorado,548702,6753
6/4/21,Connecticut,347891,8246
6/4/21,Delaware,109005,1674
6/4/21,District of Columbia,49068,1136
6/4/21,Florida,2289332,36985
6/4/21,Georgia,1100850,20279
6/4/21,Guam,9173,140
6/4/21,Hawaii,35217,498
6/4/21,Idaho,192870,2103
6/4/21,Illinois,1388428,25282
6/4/21,Indiana,749471,13661
6/4/21,Iowa,371863,6067
6/4/21,Kansas,316626,5121
6/4/21,Kentucky,461450,7136
6/4/21,Louisiana,472981,10615
6/4/21,Maine,68057,838
6/4/21,Maryland,460552,9630
6/4/21,Massachusetts,707723,17903
6/4/21,Michigan,992781,20496
6/4/21,Minnesota,602227,7538
6/4/21,Mississippi,318189,7325
6/4/21,Missouri,617349,9718
6/4/21,Montana,112366,1632
6/4/21,Nebraska,223906,2512
6/4/21,Nevada,325392,5600
6/4/21,New Hampshire,98877,1355
6/4/21,New Jersey,1017337,26265
6/4/21,New Mexico,203472,4282
6/4/21,New York,2102760,52840
6/4/21,North Carolina,1005366,13168
6/4/21,North Dakota,110182,1546
6/4/21,Northern Mariana Islands,183,2
6/4/21,Ohio,1104001,19980
6/4/21,Oklahoma,453552,7316
6/4/21,Oregon,202762,2717
6/4/21,Pennsylvania,1209492,27380
6/4/21,Puerto Rico,172488,2515
6/4/21,Rhode Island,151992,2717
6/4/21,South Carolina,593727,9744
6/4/21,South Dakota,124261,2022
6/4/21,Tennessee,849410,12376
6/4/21,Texas,2955722,51845
6/4/21,Utah,407183,2311
6/4/21,Vermont,24252,256
6/4/21,Virgin Islands,3512,28
6/4/21,Virginia,676300,11222
6/4/21,Washington,441271,5881
6/4/21,West Virginia,162232,2813
6/4/21,Wisconsin,675363,7954
6/4/21,Wyoming,60623,720
6/5/21,Alabama,545585,11198
6/5/21,Alaska,69886,352
6/5/21,Arizona,883314,17698
6/5/21,Arkansas,342345,5846
6/5/21,California,3795202,63000
6/5/21,Colorado,549430,6756
6/5/21,Connecticut,347891,8246
6/5/21,Delaware,109070,1677
6/5/21,District of Columbia,49068,1136
6/5/21,Florida,2289332,36985
6/5/21,Georgia,1101190,20322
6/5/21,Guam,9173,140
6/5/21,Hawaii,35281,499
6/5/21,Idaho,192870,2103
6/5/21,Illinois,1388953,25314
6/5/21,Indiana,749890,13685
6/5/21,Iowa,371956,6068
6/5/21,Kansas,316626,5121
6/5/21,Kentucky,461712,7140
6/5/21,Louisiana,472981,10615
6/5/21,Maine,68154,839
6/5/21,Maryland,460684,9639
6/5/21,Massachusetts,707940,17907
6/5/21,Michigan,993178,20573
6/5/21,Minnesota,602521,7554
6/5/21,Mississippi,318189,7325
6/5/21,Missouri,617754,9723
6/5/21,Montana,112366,1632
6/5/21,Nebraska,223906,2512
6/5/21,Nevada,325392,5600
6/5/21,New Hampshire,98877,1355
6/5/21,New Jersey,1017695,26273
6/5/21,New Mexico,203472,4282
6/5/21,New York,2103612,52852
6/5/21,North Carolina,1005366,13168
6/5/21,North Dakota,110209,1547
6/5/21,Northern Mariana Islands,183,2
6/5/21,Ohio,1104380,19980
6/5/21,Oklahoma,453552,7316
6/5/21,Oregon,203033,2718
6/5/21,Pennsylvania,1209878,27404
6/5/21,Puerto Rico,172564,2516
6/5/21,Rhode Island,151992,2717
6/5/21,South Carolina,593948,9752
6/5/21,South Dakota,124261,2022
6/5/21,Tennessee,849400,12376
6/5/21,Texas,2957016,51874
6/5/21,Utah,407489,2311
6/5/21,Vermont,24252,256
6/5/21,Virgin Islands,3512,28
6/5/21,Virginia,676586,11229
6/5/21,Washington,441926,5881
6/5/21,West Virginia,162232,2813
6/5/21,Wisconsin,675363,7954
6/5/21,Wyoming,60623,720
6/6/21,Alabama,545585,11198
6/6/21,Alaska,69886,352
6/6/21,Arizona,883821,17700
6/6/21,Arkansas,342433,5846
6/6/21,California,3795959,63120
6/6/21,Colorado,549873,6755
6/6/21,Connecticut,347891,8246
6/6/21,Delaware,109126,1677
6/6/21,District of Columbia,49068,1136
6/6/21,Florida,2289332,36985
6/6/21,Georgia,1101460,20322
6/6/21,Guam,9173,140
6/6/21,Hawaii,35360,502
6/6/21,Idaho,192870,2103
6/6/21,Illinois,1389287,25352
6/6/21,Indiana,749890,13685
6/6/21,Iowa,372029,6072
6/6/21,Kansas,316626,5121
6/6/21,Kentucky,461712,7140
6/6/21,Louisiana,472981,10615
6/6/21,Maine,68232,839
6/6/21,Maryland,460789,9645
6/6/21,Massachusetts,708083,17911
6/6/21,Michigan,993191,20573
6/6/21,Minnesota,602779,7558
6/6/21,Mississippi,318189,7325
6/6/21,Missouri,617768,9723
6/6/21,Montana,112366,1632
6/6/21,Nebraska,223912,2512
6/6/21,Nevada,325392,5600
6/6/21,New Hampshire,98877,1355
6/6/21,New Jersey,1017904,26279
6/6/21,New Mexico,203472,4282
6/6/21,New York,2104103,52885
6/6/21,North Carolina,1005427,13168
6/6/21,North Dakota,110230,1547
6/6/21,Northern Mariana Islands,183,2
6/6/21,Ohio,1104648,19980
6/6/21,Oklahoma,453552,7316
6/6/21,Oregon,203252,2719
6/6/21,Pennsylvania,1210213,27408
6/6/21,Puerto Rico,172619,2518
6/6/21,Rhode Island,151992,2717
6/6/21,South Carolina,594130,9754
6/6/21,South Dakota,124261,2022
6/6/21,Tennessee,849400,12376
6/6/21,Texas,2957646,51891
6/6/21,Utah,407712,2311
6/6/21,Vermont,24252,256
6/6/21,Virgin Islands,3512,28
6/6/21,Virginia,676741,11236
6/6/21,Washington,442006,5881
6/6/21,West Virginia,162232,2813
6/6/21,Wisconsin,675363,7954
6/6/21,Wyoming,60623,720
6/7/21,Alabama,546324,11217
6/7/21,Alaska,69937,352
6/7/21,Arizona,884195,17700
6/7/21,Arkansas,342495,5849
6/7/21,California,3797141,63132
6/7/21,Colorado,550200,6768
6/7/21,Connecticut,348088,8253
6/7/21,Delaware,109167,1677
6/7/21,District of Columbia,49110,1136
6/7/21,Florida,2294049,37025
6/7/21,Georgia,1101728,20322
6/7/21,Guam,9179,140
6/7/21,Hawaii,35391,502
6/7/21,Idaho,193107,2108
6/7/21,Illinois,1389551,25372
6/7/21,Indiana,750418,13687
6/7/21,Iowa,372064,6073
6/7/21,Kansas,316840,5136
6/7/21,Kentucky,461810,7146
6/7/21,Louisiana,473777,10619
6/7/21,Maine,68262,839
6/7/21,Maryland,460873,9649
6/7/21,Massachusetts,708195,17915
6/7/21,Michigan,993640,20586
6/7/21,Minnesota,602973,7560
6/7/21,Mississippi,318521,7333
6/7/21,Missouri,618233,9725
6/7/21,Montana,112488,1633
6/7/21,Nebraska,224000,2513
6/7/21,Nevada,326019,5607
6/7/21,New Hampshire,98941,1357
6/7/21,New Jersey,1018112,26285
6/7/21,New Mexico,203686,4288
6/7/21,New York,2104622,52895
6/7/21,North Carolina,1006658,13216
6/7/21,North Dakota,110246,1547
6/7/21,Northern Mariana Islands,183,2
6/7/21,Ohio,1104903,19980
6/7/21,Oklahoma,453890,7316
6/7/21,Oregon,203411,2724
6/7/21,Pennsylvania,1210691,27414
6/7/21,Puerto Rico,172683,2519
6/7/21,Rhode Island,152074,2717
6/7/21,South Carolina,594225,9754
6/7/21,South Dakota,124273,2022
6/7/21,Tennessee,849732,12379
6/7/21,Texas,2958465,51908
6/7/21,Utah,407886,2313
6/7/21,Vermont,24282,256
6/7/21,Virgin Islands,3560,28
6/7/21,Virginia,676831,11245
6/7/21,Washington,442762,5894
6/7/21,West Virginia,162540,2821
6/7/21,Wisconsin,675661,7965
6/7/21,Wyoming,60773,720
6/8/21,Alabama,546540,11220
6/8/21,Alaska,69937,352
6/8/21,Arizona,884609,17713
6/8/21,Arkansas,342726,5852
6/8/21,California,3798225,63155
6/8/21,Colorado,550731,6783
6/8/21,Connecticut,348154,8255
6/8/21,Delaware,109188,1677
6/8/21,District of Columbia,49119,1137
6/8/21,Florida,2295233,37025
6/8/21,Georgia,1102252,20360
6/8/21,Guam,9184,140
6/8/21,Hawaii,35422,502
6/8/21,Idaho,193235,2107
6/8/21,Illinois,1389928,25386
6/8/21,Indiana,750782,13696
6/8/21,Iowa,372153,6078
6/8/21,Kansas,316865,5136
6/8/21,Kentucky,462341,7151
6/8/21,Louisiana,473879,10622
6/8/21,Maine,68331,840
6/8/21,Maryland,460952,9653
6/8/21,Massachusetts,708316,17917
6/8/21,Michigan,994006,20643
6/8/21,Minnesota,603098,7562
6/8/21,Mississippi,318578,7343
6/8/21,Missouri,618901,9752
6/8/21,Montana,112625,1634
6/8/21,Nebraska,224043,2515
6/8/21,Nevada,326366,5610
6/8/21,New Hampshire,98944,1357
6/8/21,New Jersey,1018307,26295
6/8/21,New Mexico,203748,4289
6/8/21,New York,2105081,52906
6/8/21,North Carolina,1007015,13229
6/8/21,North Dakota,110285,1547
6/8/21,Northern Mariana Islands,183,2
6/8/21,Ohio,1105329,20021
6/8/21,Oklahoma,453970,7316
6/8/21,Oregon,203679,2729
6/8/21,Pennsylvania,1211114,27446
6/8/21,Puerto Rico,172747,2522
6/8/21,Rhode Island,152106,2719
6/8/21,South Carolina,594345,9754
6/8/21,South Dakota,124302,2023
6/8/21,Tennessee,849905,12392
6/8/21,Texas,2960310,51949
6/8/21,Utah,408138,2316
6/8/21,Vermont,24295,256
6/8/21,Virgin Islands,3608,28
6/8/21,Virginia,677013,11253
6/8/21,Washington,443564,5821
6/8/21,West Virginia,162636,2822
6/8/21,Wisconsin,675863,7981
6/8/21,Wyoming,60844,725
6/9/21,Alabama,546845,11249
6/9/21,Alaska,70004,352
6/9/21,Arizona,885042,17715
6/9/21,Arkansas,342927,5854
6/9/21,California,3799174,63167
6/9/21,Colorado,551461,6795
6/9/21,Connecticut,348262,8257
6/9/21,Delaware,109225,1677
6/9/21,District of Columbia,49127,1137
6/9/21,Florida,2296823,37161
6/9/21,Georgia,1102755,20381
6/9/21,Guam,9193,140
6/9/21,Hawaii,35461,502
6/9/21,Idaho,193375,2118
6/9/21,Illinois,1390331,25413
6/9/21,Indiana,751136,13708
6/9/21,Iowa,372248,6084
6/9/21,Kansas,317153,5139
6/9/21,Kentucky,462648,7165
6/9/21,Louisiana,474653,10631
6/9/21,Maine,68384,843
6/9/21,Maryland,461079,9658
6/9/21,Massachusetts,708459,17922
6/9/21,Michigan,994301,20652
6/9/21,Minnesota,603237,7570
6/9/21,Mississippi,318685,7347
6/9/21,Missouri,619528,9766
6/9/21,Montana,112699,1636
6/9/21,Nebraska,224068,2516
6/9/21,Nevada,326583,5617
6/9/21,New Hampshire,98996,1357
6/9/21,New Jersey,1018491,26309
6/9/21,New Mexico,203823,4294
6/9/21,New York,2105507,52914
6/9/21,North Carolina,1007567,13252
6/9/21,North Dakota,110329,1548
6/9/21,Northern Mariana Islands,183,2
6/9/21,Ohio,1105720,20021
6/9/21,Oklahoma,454094,7325
6/9/21,Oregon,204016,2746
6/9/21,Pennsylvania,1211487,27472
6/9/21,Puerto Rico,172757,2524
6/9/21,Rhode Island,152153,2722
6/9/21,South Carolina,594574,9761
6/9/21,South Dakota,124314,2023
6/9/21,Tennessee,850096,12394
6/9/21,Texas,2967261,51986
6/9/21,Utah,408499,2318
6/9/21,Vermont,24300,256
6/9/21,Virgin Islands,3652,28
6/9/21,Virginia,677210,11260
6/9/21,Washington,444159,5836
6/9/21,West Virginia,162726,2846
6/9/21,Wisconsin,675993,7995
6/9/21,Wyoming,60941,725
6/10/21,Alabama,547135,11252
6/10/21,Alaska,70004,352
6/10/21,Arizona,885412,17742
6/10/21,Arkansas,343216,5856
6/10/21,California,3800222,63206
6/10/21,Colorado,552118,6806
6/10/21,Connecticut,348319,8260
6/10/21,Delaware,109258,1679
6/10/21,District of Columbia,49151,1137
6/10/21,Florida,2298549,37206
6/10/21,Georgia,1103192,20421
6/10/21,Guam,9199,140
6/10/21,Hawaii,35522,502
6/10/21,Idaho,193475,2119
6/10/21,Illinois,1390741,25430
6/10/21,Indiana,751596,13710
6/10/21,Iowa,372333,6095
6/10/21,Kansas,317165,5139
6/10/21,Kentucky,462901,7182
6/10/21,Louisiana,475126,10638
6/10/21,Maine,68449,843
6/10/21,Maryland,461201,9667
6/10/21,Massachusetts,708579,17929
6/10/21,Michigan,994668,20698
6/10/21,Minnesota,603398,7577
6/10/21,Mississippi,318879,7348
6/10/21,Missouri,620200,9775
6/10/21,Montana,112798,1638
6/10/21,Nebraska,224092,2516
6/10/21,Nevada,326878,5621
6/10/21,New Hampshire,99040,1360
6/10/21,New Jersey,1018833,26322
6/10/21,New Mexico,203919,4297
6/10/21,New York,2106056,52927
6/10/21,North Carolina,1008036,13268
6/10/21,North Dakota,110382,1548
6/10/21,Northern Mariana Islands,183,2
6/10/21,Ohio,1106064,20021
6/10/21,Oklahoma,454216,7325
6/10/21,Oregon,204317,2751
6/10/21,Pennsylvania,1212155,27493
6/10/21,Puerto Rico,172805,2525
6/10/21,Rhode Island,152187,2722
6/10/21,South Carolina,594659,9761
6/10/21,South Dakota,124335,2026
6/10/21,Tennessee,850276,12396
6/10/21,Texas,2969114,52019
6/10/21,Utah,408812,2319
6/10/21,Vermont,24314,256
6/10/21,Virgin Islands,3652,28
6/10/21,Virginia,677425,11270
6/10/21,Washington,444922,5846
6/10/21,West Virginia,162845,2848
6/10/21,Wisconsin,676178,8007
6/10/21,Wyoming,61012,725
6/11/21,Alabama,547323,11266
6/11/21,Alaska,70065,356
6/11/21,Arizona,885834,17740
6/11/21,Arkansas,343609,5859
6/11/21,California,3801205,63251
6/11/21,Colorado,552930,6820
6/11/21,Connecticut,348350,8261
6/11/21,Delaware,109296,1679
6/11/21,District of Columbia,49158,1137
6/11/21,Florida,2300786,37265
6/11/21,Georgia,1103621,20454
6/11/21,Guam,9205,140
6/11/21,Hawaii,35595,503
6/11/21,Idaho,193593,2119
6/11/21,Illinois,1391143,25452
6/11/21,Indiana,751991,13714
6/11/21,Iowa,372442,6097
6/11/21,Kansas,317387,5140
6/11/21,Kentucky,463090,7196
6/11/21,Louisiana,475354,10648
6/11/21,Maine,68487,844
6/11/21,Maryland,461315,9677
6/11/21,Massachusetts,708710,17937
6/11/21,Michigan,995002,20706
6/11/21,Minnesota,603559,7589
6/11/21,Mississippi,319115,7353
6/11/21,Missouri,620940,9788
6/11/21,Montana,112868,1641
6/11/21,Nebraska,224144,2517
6/11/21,Nevada,327140,5622
6/11/21,New Hampshire,99068,1360
6/11/21,New Jersey,1019107,26324
6/11/21,New Mexico,204044,4299
6/11/21,New York,2106742,52942
6/11/21,North Carolina,1008457,13287
6/11/21,North Dakota,110417,1551
6/11/21,Northern Mariana Islands,183,2
6/11/21,Ohio,1106411,20091
6/11/21,Oklahoma,454394,7325
6/11/21,Oregon,204653,2756
6/11/21,Pennsylvania,1212529,27510
6/11/21,Puerto Rico,172869,2529
6/11/21,Rhode Island,152213,2722
6/11/21,South Carolina,594805,9776
6/11/21,South Dakota,124343,2026
6/11/21,Tennessee,852148,12398
6/11/21,Texas,2970252,52064
6/11/21,Utah,409078,2319
6/11/21,Vermont,24320,256
6/11/21,Virgin Islands,3690,28
6/11/21,Virginia,677530,11283
6/11/21,Washington,445488,5857
6/11/21,West Virginia,162939,2849
6/11/21,Wisconsin,676288,8013
6/11/21,Wyoming,61115,725
6/12/21,Alabama,547323,11266
6/12/21,Alaska,70065,356
6/12/21,Arizona,886404,17761
6/12/21,Arkansas,343873,5860
6/12/21,California,3801812,63143
6/12/21,Colorado,553568,6832
6/12/21,Connecticut,348350,8261
6/12/21,Delaware,109322,1679
6/12/21,District of Columbia,49158,1137
6/12/21,Florida,2300786,37265
6/12/21,Georgia,1104019,20481
6/12/21,Guam,9205,140
6/12/21,Hawaii,35693,503
6/12/21,Idaho,193593,2119
6/12/21,Illinois,1391382,25469
6/12/21,Indiana,752437,13745
6/12/21,Iowa,372525,6099
6/12/21,Kansas,317387,5140
6/12/21,Kentucky,463294,7203
6/12/21,Louisiana,475354,10648
6/12/21,Maine,68540,845
6/12/21,Maryland,461402,9683
6/12/21,Massachusetts,708836,17939
6/12/21,Michigan,995217,20764
6/12/21,Minnesota,603707,7596
6/12/21,Mississippi,319115,7353
6/12/21,Missouri,621385,9789
6/12/21,Montana,112868,1641
6/12/21,Nebraska,224144,2517
6/12/21,Nevada,327140,5622
6/12/21,New Hampshire,99068,1360
6/12/21,New Jersey,1019356,26327
6/12/21,New Mexico,204044,4299
6/12/21,New York,2107172,52958
6/12/21,North Carolina,1008494,13287
6/12/21,North Dakota,110457,1551
6/12/21,Northern Mariana Islands,183,2
6/12/21,Ohio,1106796,20091
6/12/21,Oklahoma,454394,7325
6/12/21,Oregon,204898,2759
6/12/21,Pennsylvania,1212822,27526
6/12/21,Puerto Rico,172938,2530
6/12/21,Rhode Island,152213,2722
6/12/21,South Carolina,594805,9776
6/12/21,South Dakota,124343,2026
6/12/21,Tennessee,852165,12398
6/12/21,Texas,2971075,52096
6/12/21,Utah,409435,2323
6/12/21,Vermont,24320,256
6/12/21,Virgin Islands,3690,28
6/12/21,Virginia,677671,11293
6/12/21,Washington,446034,5857
6/12/21,West Virginia,162939,2849
6/12/21,Wisconsin,676288,8013
6/12/21,Wyoming,61115,725
6/13/21,Alabama,547323,11266
6/13/21,Alaska,70065,356
6/13/21,Arizona,886752,17768
6/13/21,Arkansas,343964,5861
6/13/21,California,3802390,63145
6/13/21,Colorado,554073,6833
6/13/21,Connecticut,348350,8261
6/13/21,Delaware,109358,1679
6/13/21,District of Columbia,49158,1137
6/13/21,Florida,2302684,37265
6/13/21,Georgia,1104242,20481
6/13/21,Guam,9205,140
6/13/21,Hawaii,35723,503
6/13/21,Idaho,193593,2119
6/13/21,Illinois,1391662,25481
6/13/21,Indiana,752437,13745
6/13/21,Iowa,372577,6102
6/13/21,Kansas,317387,5140
6/13/21,Kentucky,463377,7205
6/13/21,Louisiana,475354,10648
6/13/21,Maine,68590,845
6/13/21,Maryland,461485,9686
6/13/21,Massachusetts,708875,17939
6/13/21,Michigan,995223,20764
6/13/21,Minnesota,603853,7605
6/13/21,Mississippi,319115,7353
6/13/21,Missouri,621670,9789
6/13/21,Montana,112868,1641
6/13/21,Nebraska,224144,2517
6/13/21,Nevada,327140,5622
6/13/21,New Hampshire,99068,1360
6/13/21,New Jersey,1019563,26330
6/13/21,New Mexico,204044,4299
6/13/21,New York,2107535,52968
6/13/21,North Carolina,1008494,13287
6/13/21,North Dakota,110463,1551
6/13/21,Northern Mariana Islands,183,2
6/13/21,Ohio,1107047,20091
6/13/21,Oklahoma,454394,7325
6/13/21,Oregon,205030,2759
6/13/21,Pennsylvania,1213003,27540
6/13/21,Puerto Rico,172979,2530
6/13/21,Rhode Island,152213,2722
6/13/21,South Carolina,594877,9780
6/13/21,South Dakota,124356,2026
6/13/21,Tennessee,852206,12398
6/13/21,Texas,2971498,52105
6/13/21,Utah,409629,2323
6/13/21,Vermont,24320,256
6/13/21,Virgin Islands,3690,28
6/13/21,Virginia,677744,11307
6/13/21,Washington,446091,5858
6/13/21,West Virginia,162939,2849
6/13/21,Wisconsin,676288,8013
6/13/21,Wyoming,61115,725
6/14/21,Alabama,547873,11274
6/14/21,Alaska,70132,356
6/14/21,Arizona,887146,17768
6/14/21,Arkansas,344067,5863
6/14/21,California,3803495,63150
6/14/21,Colorado,554283,6833
6/14/21,Connecticut,348465,8263
6/14/21,Delaware,109379,1679
6/14/21,District of Columbia,49179,1138
6/14/21,Florida,2304918,37330
6/14/21,Georgia,1104417,20481
6/14/21,Guam,9213,140
6/14/21,Hawaii,35769,503
6/14/21,Idaho,193821,2119
6/14/21,Illinois,1391785,25490
6/14/21,Indiana,752871,13746
6/14/21,Iowa,372649,6102
6/14/21,Kansas,317613,5158
6/14/21,Kentucky,463531,7210
6/14/21,Louisiana,475908,10655
6/14/21,Maine,68603,845
6/14/21,Maryland,461545,9688
6/14/21,Massachusetts,708933,17947
6/14/21,Michigan,995837,20773
6/14/21,Minnesota,603969,7610
6/14/21,Mississippi,319381,7354
6/14/21,Missouri,622197,9792
6/14/21,Montana,112959,1643
6/14/21,Nebraska,224216,2517
6/14/21,Nevada,327579,5626
6/14/21,New Hampshire,99143,1363
6/14/21,New Jersey,1019794,26334
6/14/21,New Mexico,204271,4304
6/14/21,New York,2107912,52977
6/14/21,North Carolina,1009630,13311
6/14/21,North Dakota,110471,1551
6/14/21,Northern Mariana Islands,183,2
6/14/21,Ohio,1107225,20091
6/14/21,Oklahoma,454884,7325
6/14/21,Oregon,205154,2759
6/14/21,Pennsylvania,1213350,27543
6/14/21,Puerto Rico,173038,2530
6/14/21,Rhode Island,152273,2722
6/14/21,South Carolina,595201,9790
6/14/21,South Dakota,124356,2026
6/14/21,Tennessee,852237,12398
6/14/21,Texas,2972381,52116
6/14/21,Utah,409798,2323
6/14/21,Vermont,24331,256
6/14/21,Virgin Islands,3702,28
6/14/21,Virginia,677812,11318
6/14/21,Washington,446778,5825
6/14/21,West Virginia,163144,2853
6/14/21,Wisconsin,676489,8015
6/14/21,Wyoming,61235,725
6/15/21,Alabama,548163,11281
6/15/21,Alaska,70132,356
6/15/21,Arizona,887569,17779
6/15/21,Arkansas,344369,5869
6/15/21,California,3804529,63205
6/15/21,Colorado,554614,6840
6/15/21,Connecticut,348521,8263
6/15/21,Delaware,109421,1679
6/15/21,District of Columbia,49213,1138
6/15/21,Florida,2305909,37393
6/15/21,Georgia,1104748,20493
6/15/21,Guam,9220,140
6/15/21,Hawaii,35802,503
6/15/21,Idaho,193910,2119
6/15/21,Illinois,1392005,25505
6/15/21,Indiana,753174,13752
6/15/21,Iowa,372752,6103
6/15/21,Kansas,317644,5158
6/15/21,Kentucky,463747,7218
6/15/21,Louisiana,476467,10660
6/15/21,Maine,68632,848
6/15/21,Maryland,461609,9689
6/15/21,Massachusetts,709012,17949
6/15/21,Michigan,996055,20803
6/15/21,Minnesota,604059,7611
6/15/21,Mississippi,319428,7361
6/15/21,Missouri,622790,9811
6/15/21,Montana,113057,1647
6/15/21,Nebraska,224237,2517
6/15/21,Nevada,327831,5631
6/15/21,New Hampshire,99178,1364
6/15/21,New Jersey,1020043,26345
6/15/21,New Mexico,204392,4304
6/15/21,New York,2108249,52993
6/15/21,North Carolina,1009956,13316
6/15/21,North Dakota,110504,1552
6/15/21,Northern Mariana Islands,183,2
6/15/21,Ohio,1107521,20122
6/15/21,Oklahoma,454929,7325
6/15/21,Oregon,205459,2764
6/15/21,Pennsylvania,1213772,27566
6/15/21,Puerto Rico,173064,2536
6/15/21,Rhode Island,152306,2723
6/15/21,South Carolina,595285,9790
6/15/21,South Dakota,124377,2026
6/15/21,Tennessee,852649,12403
6/15/21,Texas,2973462,52147
6/15/21,Utah,410035,2323
6/15/21,Vermont,24339,256
6/15/21,Virgin Islands,3717,29
6/15/21,Virginia,677949,11328
6/15/21,Washington,447266,5842
6/15/21,West Virginia,163221,2856
6/15/21,Wisconsin,676619,8023
6/15/21,Wyoming,61303,734
6/16/21,Alabama,548323,11288
6/16/21,Alaska,70183,356
6/16/21,Arizona,888005,17791
6/16/21,Arkansas,344657,5867
6/16/21,California,3805390,63224
6/16/21,Colorado,555248,6852
6/16/21,Connecticut,348560,8265
6/16/21,Delaware,109418,1679
6/16/21,District of Columbia,49223,1139
6/16/21,Florida,2307628,37448
6/16/21,Georgia,1105234,20544
6/16/21,Guam,9230,140
6/16/21,Hawaii,35831,504
6/16/21,Idaho,193997,2125
6/16/21,Illinois,1392390,25531
6/16/21,Indiana,753511,13763
6/16/21,Iowa,372837,6109
6/16/21,Kansas,317938,5161
6/16/21,Kentucky,463895,7222
6/16/21,Louisiana,476792,10670
6/16/21,Maine,68683,853
6/16/21,Maryland,461687,9695
6/16/21,Massachusetts,709080,17953
6/16/21,Michigan,996275,20808
6/16/21,Minnesota,604145,7616
6/16/21,Mississippi,319511,7368
6/16/21,Missouri,623594,9814
6/16/21,Montana,113128,1649
